time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders
256,hub0,hub,21,399,19.0,1,4547,20912,0
256,hub1,hub,15,16,1.0666666666666667,1,4547,20912,0
256,hub2,hub,22,374,17.0,1,4547,20912,0
256,hub3,hub,11,201,18.272727272727273,1,4547,20912,0
256,hub4,hub,11,209,19.0,1,4547,20912,0
256,hub5,hub,23,383,16.652173913043477,1,4547,20912,0
256,hub6,hub,10,156,15.6,1,4547,20912,0
256,pvz0,pvz,12,2,0.16666666666666666,0,4547,20912,0
256,pvz1,pvz,7,5,0.7142857142857143,0,4547,20912,0
256,pvz2,pvz,10,3,0.3,0,4547,20912,0
256,pvz3,pvz,10,8,0.8,0,4547,20912,0
256,pvz4,pvz,7,6,0.8571428571428571,0,4547,20912,0
256,pvz5,pvz,5,3,0.6,0,4547,20912,0
256,pvz6,pvz,8,6,0.75,0,4547,20912,0
256,pvz7,pvz,11,3,0.2727272727272727,0,4547,20912,0
256,pvz8,pvz,5,6,1.2,1,4547,20912,0
256,pvz9,pvz,12,4,0.3333333333333333,0,4547,20912,0
256,pvz10,pvz,14,3,0.21428571428571427,0,4547,20912,0
256,pvz11,pvz,10,5,0.5,0,4547,20912,0
256,pvz12,pvz,13,2,0.15384615384615385,0,4547,20912,0
256,pvz13,pvz,15,2,0.13333333333333333,0,4547,20912,0
256,pvz14,pvz,11,7,0.6363636363636364,0,4547,20912,0
256,pvz15,pvz,11,4,0.36363636363636365,0,4547,20912,0
256,pvz16,pvz,6,3,0.5,0,4547,20912,0
256,pvz17,pvz,6,5,0.8333333333333334,0,4547,20912,0
256,pvz18,pvz,12,3,0.25,0,4547,20912,0
256,pvz19,pvz,7,3,0.42857142857142855,0,4547,20912,0
257,wh0,warehouse,33,574,17.393939393939394,1,4558,20994,0
257,wh1,warehouse,36,3,0.08333333333333333,0,4558,20994,0
257,wh2,warehouse,26,1156,44.46153846153846,1,4558,20994,0
257,wh3,warehouse,29,990,34.13793103448276,1,4558,20994,0
257,hub0,hub,21,402,19.142857142857142,1,4558,20994,0
257,hub1,hub,15,17,1.1333333333333333,1,4558,20994,0
257,hub2,hub,22,366,16.636363636363637,1,4558,20994,0
257,hub3,hub,11,204,18.545454545454547,1,4558,20994,0
257,hub4,hub,11,210,19.09090909090909,1,4558,20994,0
257,hub5,hub,23,394,17.130434782608695,1,4558,20994,0
257,hub6,hub,10,158,15.8,1,4558,20994,0
257,pvz0,pvz,12,10,0.8333333333333334,0,4558,20994,0
257,pvz1,pvz,7,6,0.8571428571428571,0,4558,20994,0
257,pvz2,pvz,10,5,0.5,0,4558,20994,0
257,pvz3,pvz,10,5,0.5,0,4558,20994,0
257,pvz4,pvz,7,1,0.14285714285714285,0,4558,20994,0
257,pvz5,pvz,5,0,0.0,0,4558,20994,0
257,pvz6,pvz,8,3,0.375,0,4558,20994,0
257,pvz7,pvz,11,0,0.0,0,4558,20994,0
257,pvz8,pvz,5,6,1.2,1,4558,20994,0
257,pvz9,pvz,12,3,0.25,0,4558,20994,0
257,pvz10,pvz,14,4,0.2857142857142857,0,4558,20994,0
257,pvz11,pvz,10,3,0.3,0,4558,20994,0
257,pvz12,pvz,13,7,0.5384615384615384,0,4558,20994,0
257,pvz13,pvz,15,5,0.3333333333333333,0,4558,20994,0
257,pvz14,pvz,11,5,0.45454545454545453,0,4558,20994,0
257,pvz15,pvz,11,2,0.18181818181818182,0,4558,20994,0
257,pvz16,pvz,6,4,0.6666666666666666,0,4558,20994,0
257,pvz17,pvz,6,3,0.5,0,4558,20994,0
257,pvz18,pvz,12,8,0.6666666666666666,0,4558,20994,0
257,pvz19,pvz,7,4,0.5714285714285714,0,4558,20994,0
258,wh0,warehouse,33,569,17.242424242424242,1,4553,21077,0
258,wh1,warehouse,36,2,0.05555555555555555,0,4553,21077,0
258,wh2,warehouse,26,1156,44.46153846153846,1,4553,21077,0
258,wh3,warehouse,29,989,34.10344827586207,1,4553,21077,0
258,hub0,hub,21,398,18.952380952380953,1,4553,21077,0
258,hub1,hub,15,16,1.0666666666666667,1,4553,21077,0
258,hub2,hub,22,370,16.818181818181817,1,4553,21077,0
258,hub3,hub,11,199,18.09090909090909,1,4553,21077,0
258,hub4,hub,11,214,19.454545454545453,1,4553,21077,0
258,hub5,hub,23,397,17.26086956521739,1,4553,21077,0
258,hub6,hub,10,153,15.3,1,4553,21077,0
258,pvz0,pvz,12,7,0.5833333333333334,0,4553,21077,0
258,pvz1,pvz,7,7,1.0,0,4553,21077,0
258,pvz2,pvz,10,5,0.5,0,4553,21077,0
258,pvz3,pvz,10,5,0.5,0,4553,21077,0
258,pvz4,pvz,7,4,0.5714285714285714,0,4553,21077,0
258,pvz5,pvz,5,3,0.6,0,4553,21077,0
258,pvz6,pvz,8,4,0.5,0,4553,21077,0
258,pvz7,pvz,11,1,0.09090909090909091,0,4553,21077,0
258,pvz8,pvz,5,7,1.4,1,4553,21077,0
258,pvz9,pvz,12,5,0.4166666666666667,0,4553,21077,0
258,pvz10,pvz,14,4,0.2857142857142857,0,4553,21077,0
258,pvz11,pvz,10,2,0.2,0,4553,21077,0
258,pvz12,pvz,13,3,0.23076923076923078,0,4553,21077,0
258,pvz13,pvz,15,8,0.5333333333333333,0,4553,21077,0
258,pvz14,pvz,11,3,0.2727272727272727,0,4553,21077,0
258,pvz15,pvz,11,5,0.45454545454545453,0,4553,21077,0
258,pvz16,pvz,6,4,0.6666666666666666,0,4553,21077,0
258,pvz17,pvz,6,3,0.5,0,4553,21077,0
258,pvz18,pvz,12,6,0.5,0,4553,21077,0
258,pvz19,pvz,7,4,0.5714285714285714,0,4553,21077,0
259,wh0,warehouse,33,571,17.303030303030305,1,4563,21165,0
259,wh1,warehouse,36,2,0.05555555555555555,0,4563,21165,0
259,wh2,warehouse,26,1160,44.61538461538461,1,4563,21165,0
259,wh3,warehouse,29,989,34.10344827586207,1,4563,21165,0
259,hub0,hub,21,392,18.666666666666668,1,4563,21165,0
259,hub1,hub,15,17,1.1333333333333333,1,4563,21165,0
259,hub2,hub,22,382,17.363636363636363,1,4563,21165,0
259,hub3,hub,11,202,18.363636363636363,1,4563,21165,0
259,hub4,hub,11,209,19.0,1,4563,21165,0
259,hub5,hub,23,396,17.217391304347824,1,4563,21165,0
259,hub6,hub,10,161,16.1,1,4563,21165,0
259,pvz0,pvz,12,4,0.3333333333333333,0,4563,21165,0
259,pvz1,pvz,7,1,0.14285714285714285,0,4563,21165,0
259,pvz2,pvz,10,2,0.2,0,4563,21165,0
259,pvz3,pvz,10,8,0.8,0,4563,21165,0
259,pvz4,pvz,7,3,0.42857142857142855,0,4563,21165,0
259,pvz5,pvz,5,1,0.2,0,4563,21165,0
259,pvz6,pvz,8,7,0.875,0,4563,21165,0
259,pvz7,pvz,11,4,0.36363636363636365,0,4563,21165,0
259,pvz8,pvz,5,6,1.2,1,4563,21165,0
259,pvz9,pvz,12,8,0.6666666666666666,0,4563,21165,0
259,pvz10,pvz,14,6,0.42857142857142855,0,4563,21165,0
259,pvz11,pvz,10,3,0.3,0,4563,21165,0
259,pvz12,pvz,13,4,0.3076923076923077,0,4563,21165,0
259,pvz13,pvz,15,3,0.2,0,4563,21165,0
259,pvz14,pvz,11,4,0.36363636363636365,0,4563,21165,0
259,pvz15,pvz,11,4,0.36363636363636365,0,4563,21165,0
259,pvz16,pvz,6,2,0.3333333333333333,0,4563,21165,0
259,pvz17,pvz,6,5,0.8333333333333334,0,4563,21165,0
259,pvz18,pvz,12,4,0.3333333333333333,0,4563,21165,0
259,pvz19,pvz,7,3,0.42857142857142855,0,4563,21165,0
260,wh0,warehouse,33,577,17.484848484848484,1,4590,21246,0
260,wh1,warehouse,36,5,0.1388888888888889,0,4590,21246,0
260,wh2,warehouse,26,1169,44.96153846153846,1,4590,21246,0
260,wh3,warehouse,29,994,34.275862068965516,1,4590,21246,0
260,hub0,hub,21,394,18.761904761904763,1,4590,21246,0
260,hub1,hub,15,16,1.0666666666666667,1,4590,21246,0
260,hub2,hub,22,384,17.454545454545453,1,4590,21246,0
260,hub3,hub,11,197,17.90909090909091,1,4590,21246,0
260,hub4,hub,11,223,20.272727272727273,1,4590,21246,0
260,hub5,hub,23,395,17.17391304347826,1,4590,21246,0
260,hub6,hub,10,165,16.5,1,4590,21246,0
260,pvz0,pvz,12,4,0.3333333333333333,0,4590,21246,0
260,pvz1,pvz,7,3,0.42857142857142855,0,4590,21246,0
260,pvz2,pvz,10,3,0.3,0,4590,21246,0
260,pvz3,pvz,10,5,0.5,0,4590,21246,0
260,pvz4,pvz,7,3,0.42857142857142855,0,4590,21246,0
260,pvz5,pvz,5,1,0.2,0,4590,21246,0
260,pvz6,pvz,8,3,0.375,0,4590,21246,0
260,pvz7,pvz,11,3,0.2727272727272727,0,4590,21246,0
260,pvz8,pvz,5,7,1.4,1,4590,21246,0
260,pvz9,pvz,12,7,0.5833333333333334,0,4590,21246,0
260,pvz10,pvz,14,3,0.21428571428571427,0,4590,21246,0
260,pvz11,pvz,10,1,0.1,0,4590,21246,0
260,pvz12,pvz,13,3,0.23076923076923078,0,4590,21246,0
260,pvz13,pvz,15,1,0.06666666666666667,0,4590,21246,0
260,pvz14,pvz,11,5,0.45454545454545453,0,4590,21246,0
260,pvz15,pvz,11,4,0.36363636363636365,0,4590,21246,0
260,pvz16,pvz,6,2,0.3333333333333333,0,4590,21246,0
260,pvz17,pvz,6,5,0.8333333333333334,0,4590,21246,0
260,pvz18,pvz,12,4,0.3333333333333333,0,4590,21246,0
260,pvz19,pvz,7,4,0.5714285714285714,0,4590,21246,0
261,wh0,warehouse,33,581,17.606060606060606,1,4620,21315,0
261,wh1,warehouse,36,5,0.1388888888888889,0,4620,21315,0
261,wh2,warehouse,26,1176,45.23076923076923,1,4620,21315,0
261,wh3,warehouse,29,1001,34.51724137931034,1,4620,21315,0
261,hub0,hub,21,392,18.666666666666668,1,4620,21315,0
261,hub1,hub,15,9,0.6,0,4620,21315,0
261,hub2,hub,22,381,17.318181818181817,1,4620,21315,0
261,hub3,hub,11,204,18.545454545454547,1,4620,21315,0
261,hub4,hub,11,214,19.454545454545453,1,4620,21315,0
261,hub5,hub,23,399,17.347826086956523,1,4620,21315,0
261,hub6,hub,10,167,16.7,1,4620,21315,0
261,pvz0,pvz,12,0,0.0,0,4620,21315,0
261,pvz1,pvz,7,5,0.7142857142857143,0,4620,21315,0
261,pvz2,pvz,10,4,0.4,0,4620,21315,0
261,pvz3,pvz,10,4,0.4,0,4620,21315,0
261,pvz4,pvz,7,6,0.8571428571428571,0,4620,21315,0
261,pvz5,pvz,5,1,0.2,0,4620,21315,0
261,pvz6,pvz,8,3,0.375,0,4620,21315,0
261,pvz7,pvz,11,6,0.5454545454545454,0,4620,21315,0
261,pvz8,pvz,5,3,0.6,0,4620,21315,0
261,pvz9,pvz,12,6,0.5,0,4620,21315,0
261,pvz10,pvz,14,4,0.2857142857142857,0,4620,21315,0
261,pvz11,pvz,10,7,0.7,0,4620,21315,0
261,pvz12,pvz,13,9,0.6923076923076923,0,4620,21315,0
261,pvz13,pvz,15,4,0.26666666666666666,0,4620,21315,0
261,pvz14,pvz,11,3,0.2727272727272727,0,4620,21315,0
261,pvz15,pvz,11,2,0.18181818181818182,0,4620,21315,0
261,pvz16,pvz,6,5,0.8333333333333334,0,4620,21315,0
261,pvz17,pvz,6,4,0.6666666666666666,0,4620,21315,0
261,pvz18,pvz,12,7,0.5833333333333334,0,4620,21315,0
261,pvz19,pvz,7,8,1.1428571428571428,1,4620,21315,0
262,wh0,warehouse,33,589,17.848484848484848,1,4651,21405,0
262,wh1,warehouse,36,7,0.19444444444444445,0,4651,21405,0
262,wh2,warehouse,26,1186,45.61538461538461,1,4651,21405,0
262,wh3,warehouse,29,1006,34.689655172413794,1,4651,21405,0
262,hub0,hub,21,392,18.666666666666668,1,4651,21405,0
262,hub1,hub,15,20,1.3333333333333333,1,4651,21405,0
262,hub2,hub,22,384,17.454545454545453,1,4651,21405,0
262,hub3,hub,11,210,19.09090909090909,1,4651,21405,0
262,hub4,hub,11,216,19.636363636363637,1,4651,21405,0
262,hub5,hub,23,400,17.391304347826086,1,4651,21405,0
262,hub6,hub,10,166,16.6,1,4651,21405,0
262,pvz0,pvz,12,4,0.3333333333333333,0,4651,21405,0
262,pvz1,pvz,7,5,0.7142857142857143,0,4651,21405,0
262,pvz2,pvz,10,6,0.6,0,4651,21405,0
262,pvz3,pvz,10,4,0.4,0,4651,21405,0
262,pvz4,pvz,7,3,0.42857142857142855,0,4651,21405,0
262,pvz5,pvz,5,1,0.2,0,4651,21405,0
262,pvz6,pvz,8,7,0.875,0,4651,21405,0
262,pvz7,pvz,11,2,0.18181818181818182,0,4651,21405,0
262,pvz8,pvz,5,2,0.4,0,4651,21405,0
262,pvz9,pvz,12,1,0.08333333333333333,0,4651,21405,0
262,pvz10,pvz,14,4,0.2857142857142857,0,4651,21405,0
262,pvz11,pvz,10,3,0.3,0,4651,21405,0
262,pvz12,pvz,13,2,0.15384615384615385,0,4651,21405,0
262,pvz13,pvz,15,7,0.4666666666666667,0,4651,21405,0
262,pvz14,pvz,11,6,0.5454545454545454,0,4651,21405,0
262,pvz15,pvz,11,3,0.2727272727272727,0,4651,21405,0
262,pvz16,pvz,6,4,0.6666666666666666,0,4651,21405,0
262,pvz17,pvz,6,2,0.3333333333333333,0,4651,21405,0
262,pvz18,pvz,12,3,0.25,0,4651,21405,0
262,pvz19,pvz,7,6,0.8571428571428571,0,4651,21405,0
263,wh0,warehouse,33,588,17.818181818181817,1,4664,21480,0
263,wh1,warehouse,36,5,0.1388888888888889,0,4664,21480,0
263,wh2,warehouse,26,1194,45.92307692307692,1,4664,21480,0
263,wh3,warehouse,29,1012,34.89655172413793,1,4664,21480,0
263,hub0,hub,21,396,18.857142857142858,1,4664,21480,0
263,hub1,hub,15,18,1.2,1,4664,21480,0
263,hub2,hub,22,373,16.954545454545453,1,4664,21480,0
263,hub3,hub,11,209,19.0,1,4664,21480,0
263,hub4,hub,11,215,19.545454545454547,1,4664,21480,0
263,hub5,hub,23,402,17.47826086956522,1,4664,21480,0
263,hub6,hub,10,175,17.5,1,4664,21480,0
263,pvz0,pvz,12,3,0.25,0,4664,21480,0
263,pvz1,pvz,7,3,0.42857142857142855,0,4664,21480,0
263,pvz2,pvz,10,7,0.7,0,4664,21480,0
263,pvz3,pvz,10,7,0.7,0,4664,21480,0
263,pvz4,pvz,7,6,0.8571428571428571,0,4664,21480,0
263,pvz5,pvz,5,1,0.2,0,4664,21480,0
263,pvz6,pvz,8,3,0.375,0,4664,21480,0
263,pvz7,pvz,11,4,0.36363636363636365,0,4664,21480,0
263,pvz8,pvz,5,4,0.8,0,4664,21480,0
263,pvz9,pvz,12,8,0.6666666666666666,0,4664,21480,0
263,pvz10,pvz,14,2,0.14285714285714285,0,4664,21480,0
263,pvz11,pvz,10,3,0.3,0,4664,21480,0
263,pvz12,pvz,13,1,0.07692307692307693,0,4664,21480,0
263,pvz13,pvz,15,5,0.3333333333333333,0,4664,21480,0
263,pvz14,pvz,11,2,0.18181818181818182,0,4664,21480,0
263,pvz15,pvz,11,3,0.2727272727272727,0,4664,21480,0
263,pvz16,pvz,6,1,0.16666666666666666,0,4664,21480,0
263,pvz17,pvz,6,2,0.3333333333333333,0,4664,21480,0
263,pvz18,pvz,12,5,0.4166666666666667,0,4664,21480,0
263,pvz19,pvz,7,7,1.0,0,4664,21480,0
264,wh0,warehouse,33,596,18.060606060606062,1,4693,21557,0
264,wh1,warehouse,36,2,0.05555555555555555,0,4693,21557,0
264,wh2,warehouse,26,1202,46.23076923076923,1,4693,21557,0
264,wh3,warehouse,29,1023,35.275862068965516,1,4693,21557,0
264,hub0,hub,21,395,18.80952380952381,1,4693,21557,0
264,hub1,hub,15,20,1.3333333333333333,1,4693,21557,0
264,hub2,hub,22,379,17.227272727272727,1,4693,21557,0
264,hub3,hub,11,208,18.90909090909091,1,4693,21557,0
264,hub4,hub,11,212,19.272727272727273,1,4693,21557,0
264,hub5,hub,23,403,17.52173913043478,1,4693,21557,0
264,hub6,hub,10,171,17.1,1,4693,21557,0
264,pvz0,pvz,12,6,0.5,0,4693,21557,0
264,pvz1,pvz,7,7,1.0,0,4693,21557,0
264,pvz2,pvz,10,6,0.6,0,4693,21557,0
264,pvz3,pvz,10,6,0.6,0,4693,21557,0
264,pvz4,pvz,7,2,0.2857142857142857,0,4693,21557,0
264,pvz5,pvz,5,2,0.4,0,4693,21557,0
264,pvz6,pvz,8,1,0.125,0,4693,21557,0
264,pvz7,pvz,11,5,0.45454545454545453,0,4693,21557,0
264,pvz8,pvz,5,5,1.0,0,4693,21557,0
264,pvz9,pvz,12,3,0.25,0,4693,21557,0
264,pvz10,pvz,14,2,0.14285714285714285,0,4693,21557,0
264,pvz11,pvz,10,6,0.6,0,4693,21557,0
264,pvz12,pvz,13,9,0.6923076923076923,0,4693,21557,0
264,pvz13,pvz,15,4,0.26666666666666666,0,4693,21557,0
264,pvz14,pvz,11,2,0.18181818181818182,0,4693,21557,0
264,pvz15,pvz,11,7,0.6363636363636364,0,4693,21557,0
264,pvz16,pvz,6,1,0.16666666666666666,0,4693,21557,0
264,pvz17,pvz,6,2,0.3333333333333333,0,4693,21557,0
264,pvz18,pvz,12,3,0.25,0,4693,21557,0
264,pvz19,pvz,7,3,0.42857142857142855,0,4693,21557,0
265,wh0,warehouse,33,596,18.060606060606062,1,4695,21639,0
265,wh1,warehouse,36,2,0.05555555555555555,0,4695,21639,0
265,wh2,warehouse,26,1210,46.53846153846154,1,4695,21639,0
265,wh3,warehouse,29,1024,35.310344827586206,1,4695,21639,0
265,hub0,hub,21,399,19.0,1,4695,21639,0
265,hub1,hub,15,19,1.2666666666666666,1,4695,21639,0
265,hub2,hub,22,381,17.318181818181817,1,4695,21639,0
265,hub3,hub,11,204,18.545454545454547,1,4695,21639,0
265,hub4,hub,11,208,18.90909090909091,1,4695,21639,0
265,hub5,hub,23,403,17.52173913043478,1,4695,21639,0
265,hub6,hub,10,171,17.1,1,4695,21639,0
265,pvz0,pvz,12,0,0.0,0,4695,21639,0
265,pvz1,pvz,7,1,0.14285714285714285,0,4695,21639,0
265,pvz2,pvz,10,1,0.1,0,4695,21639,0
265,pvz3,pvz,10,5,0.5,0,4695,21639,0
265,pvz4,pvz,7,8,1.1428571428571428,1,4695,21639,0
265,pvz5,pvz,5,0,0.0,0,4695,21639,0
265,pvz6,pvz,8,5,0.625,0,4695,21639,0
265,pvz7,pvz,11,5,0.45454545454545453,0,4695,21639,0
265,pvz8,pvz,5,5,1.0,0,4695,21639,0
265,pvz9,pvz,12,7,0.5833333333333334,0,4695,21639,0
265,pvz10,pvz,14,3,0.21428571428571427,0,4695,21639,0
265,pvz11,pvz,10,6,0.6,0,4695,21639,0
265,pvz12,pvz,13,4,0.3076923076923077,0,4695,21639,0
265,pvz13,pvz,15,0,0.0,0,4695,21639,0
265,pvz14,pvz,11,8,0.7272727272727273,0,4695,21639,0
265,pvz15,pvz,11,3,0.2727272727272727,0,4695,21639,0
265,pvz16,pvz,6,5,0.8333333333333334,0,4695,21639,0
265,pvz17,pvz,6,3,0.5,0,4695,21639,0
265,pvz18,pvz,12,6,0.5,0,4695,21639,0
265,pvz19,pvz,7,3,0.42857142857142855,0,4695,21639,0
266,wh0,warehouse,33,610,18.484848484848484,1,4729,21716,0
266,wh1,warehouse,36,2,0.05555555555555555,0,4729,21716,0
266,wh2,warehouse,26,1217,46.80769230769231,1,4729,21716,0
266,wh3,warehouse,29,1029,35.48275862068966,1,4729,21716,0
266,hub0,hub,21,395,18.80952380952381,1,4729,21716,0
266,hub1,hub,15,12,0.8,0,4729,21716,0
266,hub2,hub,22,383,17.40909090909091,1,4729,21716,0
266,hub3,hub,11,208,18.90909090909091,1,4729,21716,0
266,hub4,hub,11,217,19.727272727272727,1,4729,21716,0
266,hub5,hub,23,406,17.652173913043477,1,4729,21716,0
266,hub6,hub,10,167,16.7,1,4729,21716,0
266,pvz0,pvz,12,7,0.5833333333333334,0,4729,21716,0
266,pvz1,pvz,7,4,0.5714285714285714,0,4729,21716,0
266,pvz2,pvz,10,5,0.5,0,4729,21716,0
266,pvz3,pvz,10,2,0.2,0,4729,21716,0
266,pvz4,pvz,7,3,0.42857142857142855,0,4729,21716,0
266,pvz5,pvz,5,0,0.0,0,4729,21716,0
266,pvz6,pvz,8,8,1.0,0,4729,21716,0
266,pvz7,pvz,11,3,0.2727272727272727,0,4729,21716,0
266,pvz8,pvz,5,3,0.6,0,4729,21716,0
266,pvz9,pvz,12,1,0.08333333333333333,0,4729,21716,0
266,pvz10,pvz,14,8,0.5714285714285714,0,4729,21716,0
266,pvz11,pvz,10,2,0.2,0,4729,21716,0
266,pvz12,pvz,13,6,0.46153846153846156,0,4729,21716,0
266,pvz13,pvz,15,4,0.26666666666666666,0,4729,21716,0
266,pvz14,pvz,11,5,0.45454545454545453,0,4729,21716,0
266,pvz15,pvz,11,3,0.2727272727272727,0,4729,21716,0
266,pvz16,pvz,6,4,0.6666666666666666,0,4729,21716,0
266,pvz17,pvz,6,4,0.6666666666666666,0,4729,21716,0
266,pvz18,pvz,12,3,0.25,0,4729,21716,0
266,pvz19,pvz,7,8,1.1428571428571428,1,4729,21716,0
267,wh0,warehouse,33,597,18.09090909090909,1,4717,21798,0
267,wh1,warehouse,36,5,0.1388888888888889,0,4717,21798,0
267,wh2,warehouse,26,1214,46.69230769230769,1,4717,21798,0
267,wh3,warehouse,29,1031,35.55172413793103,1,4717,21798,0
267,hub0,hub,21,395,18.80952380952381,1,4717,21798,0
267,hub1,hub,15,18,1.2,1,4717,21798,0
267,hub2,hub,22,391,17.772727272727273,1,4717,21798,0
267,hub3,hub,11,207,18.818181818181817,1,4717,21798,0
267,hub4,hub,11,212,19.272727272727273,1,4717,21798,0
267,hub5,hub,23,407,17.695652173913043,1,4717,21798,0
267,hub6,hub,10,165,16.5,1,4717,21798,0
267,pvz0,pvz,12,4,0.3333333333333333,0,4717,21798,0
267,pvz1,pvz,7,4,0.5714285714285714,0,4717,21798,0
267,pvz2,pvz,10,2,0.2,0,4717,21798,0
267,pvz3,pvz,10,3,0.3,0,4717,21798,0
267,pvz4,pvz,7,3,0.42857142857142855,0,4717,21798,0
267,pvz5,pvz,5,4,0.8,0,4717,21798,0
267,pvz6,pvz,8,2,0.25,0,4717,21798,0
267,pvz7,pvz,11,3,0.2727272727272727,0,4717,21798,0
267,pvz8,pvz,5,4,0.8,0,4717,21798,0
267,pvz9,pvz,12,5,0.4166666666666667,0,4717,21798,0
267,pvz10,pvz,14,4,0.2857142857142857,0,4717,21798,0
267,pvz11,pvz,10,2,0.2,0,4717,21798,0
267,pvz12,pvz,13,7,0.5384615384615384,0,4717,21798,0
267,pvz13,pvz,15,4,0.26666666666666666,0,4717,21798,0
267,pvz14,pvz,11,5,0.45454545454545453,0,4717,21798,0
267,pvz15,pvz,11,9,0.8181818181818182,0,4717,21798,0
267,pvz16,pvz,6,3,0.5,0,4717,21798,0
267,pvz17,pvz,6,1,0.16666666666666666,0,4717,21798,0
267,pvz18,pvz,12,5,0.4166666666666667,0,4717,21798,0
267,pvz19,pvz,7,1,0.14285714285714285,0,4717,21798,0
268,wh0,warehouse,33,607,18.393939393939394,1,4770,21873,0
268,wh1,warehouse,36,2,0.05555555555555555,0,4770,21873,0
268,wh2,warehouse,26,1238,47.61538461538461,1,4770,21873,0
268,wh3,warehouse,29,1042,35.93103448275862,1,4770,21873,0
268,hub0,hub,21,402,19.142857142857142,1,4770,21873,0
268,hub1,hub,15,18,1.2,1,4770,21873,0
268,hub2,hub,22,386,17.545454545454547,1,4770,21873,0
268,hub3,hub,11,209,19.0,1,4770,21873,0
268,hub4,hub,11,210,19.09090909090909,1,4770,21873,0
268,hub5,hub,23,408,17.73913043478261,1,4770,21873,0
268,hub6,hub,10,169,16.9,1,4770,21873,0
268,pvz0,pvz,12,5,0.4166666666666667,0,4770,21873,0
268,pvz1,pvz,7,3,0.42857142857142855,0,4770,21873,0
268,pvz2,pvz,10,3,0.3,0,4770,21873,0
268,pvz3,pvz,10,6,0.6,0,4770,21873,0
268,pvz4,pvz,7,5,0.7142857142857143,0,4770,21873,0
268,pvz5,pvz,5,2,0.4,0,4770,21873,0
268,pvz6,pvz,8,2,0.25,0,4770,21873,0
268,pvz7,pvz,11,3,0.2727272727272727,0,4770,21873,0
268,pvz8,pvz,5,3,0.6,0,4770,21873,0
268,pvz9,pvz,12,6,0.5,0,4770,21873,0
268,pvz10,pvz,14,3,0.21428571428571427,0,4770,21873,0
268,pvz11,pvz,10,3,0.3,0,4770,21873,0
268,pvz12,pvz,13,3,0.23076923076923078,0,4770,21873,0
268,pvz13,pvz,15,4,0.26666666666666666,0,4770,21873,0
268,pvz14,pvz,11,8,0.7272727272727273,0,4770,21873,0
268,pvz15,pvz,11,9,0.8181818181818182,0,4770,21873,0
268,pvz16,pvz,6,2,0.3333333333333333,0,4770,21873,0
268,pvz17,pvz,6,4,0.6666666666666666,0,4770,21873,0
268,pvz18,pvz,12,3,0.25,0,4770,21873,0
268,pvz19,pvz,7,2,0.2857142857142857,0,4770,21873,0
269,wh0,warehouse,33,608,18.424242424242426,1,4771,21952,0
269,wh1,warehouse,36,4,0.1111111111111111,0,4771,21952,0
269,wh2,warehouse,26,1235,47.5,1,4771,21952,0
269,wh3,warehouse,29,1044,36.0,1,4771,21952,0
269,hub0,hub,21,398,18.952380952380953,1,4771,21952,0
269,hub1,hub,15,16,1.0666666666666667,1,4771,21952,0
269,hub2,hub,22,393,17.863636363636363,1,4771,21952,0
269,hub3,hub,11,207,18.818181818181817,1,4771,21952,0
269,hub4,hub,11,215,19.545454545454547,1,4771,21952,0
269,hub5,hub,23,409,17.782608695652176,1,4771,21952,0
269,hub6,hub,10,169,16.9,1,4771,21952,0
269,pvz0,pvz,12,3,0.25,0,4771,21952,0
269,pvz1,pvz,7,4,0.5714285714285714,0,4771,21952,0
269,pvz2,pvz,10,3,0.3,0,4771,21952,0
269,pvz3,pvz,10,1,0.1,0,4771,21952,0
269,pvz4,pvz,7,9,1.2857142857142858,1,4771,21952,0
269,pvz5,pvz,5,2,0.4,0,4771,21952,0
269,pvz6,pvz,8,1,0.125,0,4771,21952,0
269,pvz7,pvz,11,5,0.45454545454545453,0,4771,21952,0
269,pvz8,pvz,5,5,1.0,0,4771,21952,0
269,pvz9,pvz,12,6,0.5,0,4771,21952,0
269,pvz10,pvz,14,6,0.42857142857142855,0,4771,21952,0
269,pvz11,pvz,10,5,0.5,0,4771,21952,0
269,pvz12,pvz,13,2,0.15384615384615385,0,4771,21952,0
269,pvz13,pvz,15,2,0.13333333333333333,0,4771,21952,0
269,pvz14,pvz,11,2,0.18181818181818182,0,4771,21952,0
269,pvz15,pvz,11,3,0.2727272727272727,0,4771,21952,0
269,pvz16,pvz,6,1,0.16666666666666666,0,4771,21952,0
269,pvz17,pvz,6,2,0.3333333333333333,0,4771,21952,0
269,pvz18,pvz,12,3,0.25,0,4771,21952,0
269,pvz19,pvz,7,8,1.1428571428571428,1,4771,21952,0
270,wh0,warehouse,33,613,18.575757575757574,1,4809,22022,0
270,wh1,warehouse,36,4,0.1111111111111111,0,4809,22022,0
270,wh2,warehouse,26,1234,47.46153846153846,1,4809,22022,0
270,wh3,warehouse,29,1052,36.275862068965516,1,4809,22022,0
270,hub0,hub,21,403,19.19047619047619,1,4809,22022,0
270,hub1,hub,15,18,1.2,1,4809,22022,0
270,hub2,hub,22,388,17.636363636363637,1,4809,22022,0
270,hub3,hub,11,209,19.0,1,4809,22022,0
270,hub4,hub,11,217,19.727272727272727,1,4809,22022,0
